id,start,dest,show time,on bus,leave
0,Oruamo Domain,Roberts Road,297,5000.0,5500.0
1,Oruamo Domain,Birkenhead Avenue,808,5000.0,8500.0
2,Oruamo Domain,Pupuke Road,1359,5000.0,7500.0
3,Oruamo Domain,Northcote Primary School,1399,5000.0,11000.0
4,Oruamo Domain,Pupuke Road,1567,5000.0,7500.0
5,Oruamo Domain,Northcote Primary School,1569,5000.0,11000.0
6,Oruamo Domain,Northcote Primary School,1983,5000.0,11000.0
7,Oruamo Domain,Fanshawe Street,3593,5000.0,12000.0
8,Oruamo Domain,Pupuke Road,4878,5000.0,7500.0
9,Oruamo Domain,Coronation Road,4997,5000.0,6000.0
10,Oruamo Domain,Park Avenue,5014,10000.0,14500.0
11,Oruamo Domain,Northcote Primary School,5741,10000.0,16000.0
12,Oruamo Domain,Aorangi Place,6315,10000.0,14000.0
13,Oruamo Domain,Coronation Road,6467,10000.0,11000.0
14,Oruamo Domain,Roberts Road,7047,10000.0,10500.0
15,Oruamo Domain,Onewa Road,7247,10000.0,15000.0
16,Oruamo Domain,Coronation Road,8206,10000.0,11000.0
17,Oruamo Domain,Fanshawe Street,8482,10000.0,17000.0
18,Oruamo Domain,McDowell Crescent,8600,10000.0,11500.0
19,Oruamo Domain,Coronation Road,9152,10000.0,11000.0
20,Oruamo Domain,Roberts Road,9435,10000.0,10500.0
21,Oruamo Domain,Pupuke Road,9445,10000.0,12500.0
22,Oruamo Domain,St Mary Catholic Church,9480,10000.0,15500.0
23,Oruamo Domain,Pupuke Road,9888,10000.0,12500.0
24,Oruamo Domain,Park Avenue,10205,15000.0,19500.0
25,Oruamo Domain,Birkenhead Avenue,10579,15000.0,18500.0
26,Oruamo Domain,McDowell Crescent,11335,15000.0,16500.0
27,Oruamo Domain,Park Avenue,12117,15000.0,19500.0
28,Oruamo Domain,Northcote Primary School,12664,15000.0,21000.0
29,Oruamo Domain,Waratah Street,14209,15000.0,18000.0
30,Oruamo Domain,Fanshawe Street,14416,15000.0,22000.0
31,Oruamo Domain,Fanshawe Street,14519,15000.0,22000.0
32,Oruamo Domain,Aorangi Place,14920,15000.0,19000.0
33,Oruamo Domain,Coroglen Avenue,15162,20000.0,22000.0
34,Oruamo Domain,Coronation Road,16360,20000.0,21000.0
35,Oruamo Domain,Birkenhead Avenue,16457,20000.0,23500.0
36,Oruamo Domain,St Mary Catholic Church,16695,20000.0,25500.0
37,Oruamo Domain,Northcote Primary School,16752,20000.0,26000.0
38,Oruamo Domain,Park Avenue,16839,20000.0,24500.0
39,Oruamo Domain,Coroglen Avenue,17096,20000.0,22000.0
40,Oruamo Domain,Coronation Road,17302,20000.0,21000.0
41,Oruamo Domain,McDowell Crescent,18270,20000.0,21500.0
42,Oruamo Domain,Northcote Primary School,18282,20000.0,26000.0
43,Oruamo Domain,Bruce Street,18375,20000.0,26500.0
44,Oruamo Domain,Onewa Road,18531,20000.0,25000.0
45,Oruamo Domain,Bruce Street,18749,20000.0,26500.0
46,Oruamo Domain,Roberts Road,19190,20000.0,20500.0
47,Oruamo Domain,Coroglen Avenue,19389,20000.0,22000.0
48,Oruamo Domain,Coronation Road,20482,25000.0,26000.0
49,Oruamo Domain,Bruce Street,20497,25000.0,31500.0
50,Oruamo Domain,Roberts Road,21445,25000.0,25500.0
51,Oruamo Domain,Park Avenue,21459,25000.0,29500.0
52,Oruamo Domain,Pupuke Road,22022,25000.0,27500.0
53,Oruamo Domain,McDowell Crescent,22641,25000.0,26500.0
54,Oruamo Domain,Northcote Primary School,24023,25000.0,31000.0
55,Oruamo Domain,St Mary Catholic Church,24478,25000.0,30500.0
56,Oruamo Domain,Coronation Road,24966,25000.0,26000.0
57,Oruamo Domain,Pupuke Road,25776,30000.0,32500.0
58,Oruamo Domain,McDowell Crescent,26735,30000.0,31500.0
59,Oruamo Domain,Birkenhead Avenue,26956,30000.0,33500.0
60,Oruamo Domain,Aorangi Place,27082,30000.0,34000.0
61,Oruamo Domain,Fanshawe Street,27689,30000.0,37000.0
62,Oruamo Domain,Bruce Street,28254,30000.0,36500.0
63,Oruamo Domain,Pupuke Road,28446,30000.0,32500.0
64,Oruamo Domain,Aorangi Place,29863,30000.0,34000.0
65,Oruamo Domain,Northcote Primary School,29922,30000.0,36000.0
66,Oruamo Domain,Pupuke Road,30688,35000.0,37500.0
67,Oruamo Domain,Park Avenue,31092,35000.0,39500.0
68,Oruamo Domain,Onewa Road,31146,35000.0,40000.0
69,Oruamo Domain,Onewa Road,31179,35000.0,40000.0
70,Oruamo Domain,Northcote Primary School,31455,35000.0,41000.0
71,Oruamo Domain,McDowell Crescent,31701,35000.0,36500.0
72,Oruamo Domain,Northcote Primary School,32526,35000.0,41000.0
73,Oruamo Domain,Northcote Primary School,32673,35000.0,41000.0
74,Oruamo Domain,Onewa Road,32946,35000.0,40000.0
75,Oruamo Domain,Roberts Road,32997,35000.0,35500.0
76,Oruamo Domain,Onewa Road,34069,35000.0,40000.0
77,Oruamo Domain,Aorangi Place,34178,35000.0,39000.0
78,Oruamo Domain,St Mary Catholic Church,34333,35000.0,40500.0
79,Oruamo Domain,Fanshawe Street,34501,35000.0,42000.0
80,Oruamo Domain,McDowell Crescent,34587,35000.0,36500.0
81,Oruamo Domain,Fanshawe Street,35209,40000.0,47000.0
82,Oruamo Domain,Onewa Road,35901,40000.0,45000.0
83,Oruamo Domain,Onewa Road,35999,40000.0,45000.0
84,Oruamo Domain,Pupuke Road,36053,40000.0,42500.0
85,Oruamo Domain,Coronation Road,36506,40000.0,41000.0
86,Oruamo Domain,Waratah Street,36534,40000.0,43000.0
87,Oruamo Domain,St Mary Catholic Church,37016,40000.0,45500.0
88,Oruamo Domain,Waratah Street,37481,40000.0,43000.0
89,Oruamo Domain,McDowell Crescent,37954,40000.0,41500.0
90,Oruamo Domain,St Mary Catholic Church,38180,40000.0,45500.0
91,Oruamo Domain,Onewa Road,38573,40000.0,45000.0
92,Oruamo Domain,Coroglen Avenue,39327,40000.0,42000.0
93,Oruamo Domain,Birkenhead Avenue,39828,40000.0,43500.0
94,Oruamo Domain,St Mary Catholic Church,40058,45000.0,50500.0
95,Oruamo Domain,Birkenhead Avenue,40140,45000.0,48500.0
96,Oruamo Domain,Fanshawe Street,40295,45000.0,52000.0
97,Oruamo Domain,Onewa Road,40312,45000.0,50000.0
98,Oruamo Domain,Roberts Road,41170,45000.0,45500.0
99,Oruamo Domain,Coroglen Avenue,41364,45000.0,47000.0
100,Oruamo Domain,Onewa Road,41940,45000.0,50000.0
101,Oruamo Domain,St Mary Catholic Church,41960,45000.0,50500.0
102,Oruamo Domain,Northcote Primary School,42587,45000.0,51000.0
103,Oruamo Domain,Coroglen Avenue,42688,45000.0,47000.0
104,Oruamo Domain,Aorangi Place,43067,45000.0,49000.0
105,Oruamo Domain,St Mary Catholic Church,43296,45000.0,50500.0
106,Oruamo Domain,Fanshawe Street,43433,45000.0,52000.0
107,Oruamo Domain,Pupuke Road,43873,45000.0,47500.0
108,Oruamo Domain,St Mary Catholic Church,43915,45000.0,50500.0
109,Oruamo Domain,Northcote Primary School,44388,45000.0,51000.0
110,Oruamo Domain,Aorangi Place,44598,45000.0,49000.0
111,Oruamo Domain,Fanshawe Street,45715,,
112,Oruamo Domain,Roberts Road,46869,,
113,Oruamo Domain,Waratah Street,47529,,
114,Oruamo Domain,McDowell Crescent,47671,,
115,Oruamo Domain,Coroglen Avenue,47974,,
116,Oruamo Domain,Roberts Road,49150,,
117,Oruamo Domain,St Mary Catholic Church,49175,,
118,Oruamo Domain,McDowell Crescent,49589,,
119,Oruamo Domain,St Mary Catholic Church,50662,,
120,Roberts Road,Aorangi Place,105,500.0,4000.0
121,Roberts Road,Park Avenue,265,500.0,4500.0
122,Roberts Road,McDowell Crescent,367,500.0,1500.0
123,Roberts Road,Bruce Street,1783,5500.0,11500.0
124,Roberts Road,Pupuke Road,1899,5500.0,7500.0
125,Roberts Road,McDowell Crescent,2172,5500.0,6500.0
126,Roberts Road,Waratah Street,2290,5500.0,8000.0
127,Roberts Road,Coroglen Avenue,2308,5500.0,7000.0
128,Roberts Road,McDowell Crescent,2578,5500.0,6500.0
129,Roberts Road,Onewa Road,2934,5500.0,10000.0
130,Roberts Road,Onewa Road,3159,5500.0,10000.0
131,Roberts Road,Fanshawe Street,3379,5500.0,12000.0
132,Roberts Road,Waratah Street,3899,5500.0,8000.0
133,Roberts Road,Onewa Road,3971,5500.0,10000.0
134,Roberts Road,Coronation Road,4131,5500.0,6000.0
135,Roberts Road,Birkenhead Avenue,4283,5500.0,8500.0
136,Roberts Road,Coroglen Avenue,4707,5500.0,7000.0
137,Roberts Road,Bruce Street,5156,5500.0,11500.0
138,Roberts Road,McDowell Crescent,5553,10500.0,11500.0
139,Roberts Road,Northcote Primary School,6221,10500.0,16000.0
140,Roberts Road,St Mary Catholic Church,6385,10500.0,15500.0
141,Roberts Road,Birkenhead Avenue,6868,10500.0,13500.0
142,Roberts Road,Park Avenue,7677,10500.0,14500.0
143,Roberts Road,Coronation Road,8918,10500.0,11000.0
144,Roberts Road,Fanshawe Street,9348,10500.0,17000.0
145,Roberts Road,St Mary Catholic Church,9451,10500.0,15500.0
146,Roberts Road,Aorangi Place,9482,10500.0,14000.0
147,Roberts Road,McDowell Crescent,9694,10500.0,11500.0
148,Roberts Road,Pupuke Road,9776,10500.0,12500.0
149,Roberts Road,Northcote Primary School,10201,10500.0,16000.0
150,Roberts Road,St Mary Catholic Church,10573,15500.0,20500.0
151,Roberts Road,Bruce Street,11956,15500.0,21500.0
152,Roberts Road,Coronation Road,12369,15500.0,16000.0
153,Roberts Road,Onewa Road,12429,15500.0,20000.0
154,Roberts Road,Northcote Primary School,13655,15500.0,21000.0
155,Roberts Road,Waratah Street,14119,15500.0,18000.0
156,Roberts Road,Coroglen Avenue,14287,15500.0,17000.0
157,Roberts Road,Birkenhead Avenue,14746,15500.0,18500.0
158,Roberts Road,Waratah Street,15143,15500.0,18000.0
159,Roberts Road,Fanshawe Street,15322,15500.0,22000.0
160,Roberts Road,Coroglen Avenue,16995,20500.0,22000.0
161,Roberts Road,Bruce Street,17004,20500.0,26500.0
162,Roberts Road,Fanshawe Street,17068,20500.0,27000.0
163,Roberts Road,Aorangi Place,17178,20500.0,24000.0
164,Roberts Road,Fanshawe Street,17336,20500.0,27000.0
165,Roberts Road,Birkenhead Avenue,17410,20500.0,23500.0
166,Roberts Road,Aorangi Place,17565,20500.0,24000.0
167,Roberts Road,Fanshawe Street,17767,20500.0,27000.0
168,Roberts Road,McDowell Crescent,18007,20500.0,21500.0
169,Roberts Road,Park Avenue,18282,20500.0,24500.0
170,Roberts Road,Aorangi Place,18530,20500.0,24000.0
171,Roberts Road,Fanshawe Street,19472,20500.0,27000.0
172,Roberts Road,Park Avenue,20595,25500.0,29500.0
